copium,ground_density,moist,reflectivity,silicon_rate,oxygen_rate,iron_rate,aluminium_rate,magnesium_rate,undetectable
1,1.118596197752914,0.09605355641832428,0.2213188698639709,0.3594412588651754,0.03834889157996683,0.33247540021778804,0.11165168925420269,0.09725789121931223,0.06082486886355467
0,0.46111083546216936,0.21948257139316504,0.24203019905713688,0.24949880963848584,0.014730464319519219,0.3252869882565782,0.2739799169468894,0.017816004497964902,0.11868781634056254
0,1.481125397838539,0.17063721801881723,0.4566317681188384,0.06464943759010366,0.040201312978090535,0.27836466111447117,0.5146348136518452,0.028973744747104187,0.07317602991838523
0,0.42333076291059357,0.0783510114171826,0.441397703316046,0.11302857241865329,0.002705213449214795,0.41728082744494976,0.2927661890161351,0.12416888851739714,0.05005030915364997
0,2.518178784227017,0.10753629341432469,0.03919088931888581,0.11599375868748993,0.036082320772508204,0.14469868951610465,0.4868127539232395,0.1353531781193551,0.08105929898130253
0,1.0447964059715027,0.19281153810346216,0.28393560221397207,0.11566593174547768,0.029180264334673647,0.5306552988727208,0.24393144979359474,0.039487685404724,0.04107936984880904
0,0.8250868024034299,0.1917203318012993,0.4109834704642073,0.1161652763545612,0.08039717069468927,0.3991985080687465,0.21680302401339976,0.15844409155867942,0.02899192930992378
0,2.49113310737636,0.14726245551262812,0.40298902983209084,0.1160793419117835,0.04226980512005324,0.45331239282156904,0.2736704954128903,0.10318423920503184,0.011483725528672039
0,0.9334506946136795,0.06570289947402937,0.24295890757787106,0.18597161805660645,0.04193569195804821,0.4404319211311259,0.2038843276200345,0.11408785779264888,0.01368858344153617
0,1.2112228641943714,0.14744183641486128,0.32459641670187195,0.13263562839162088,0.061375290704270745,0.08171941596944368,0.3996992134311597,0.28623748299633295,0.038332968507172015
0,1.7570667622804064,0.1827262535581473,0.1176551538344108,0.07300317775807816,0.051432090865992215,0.4297577024911857,0.30084750463739235,0.1064752322403772,0.03848429200697441
0,2.1800173826756493,0.07744104636551533,0.251000991006057,0.15155793405465426,0.02554774794014151,0.3775228664953214,0.21615200224226974,0.11660500132402277,0.11261444794359025
0,2.6829289176889555,0.18187469872405615,0.2624293238197908,0.1053346445289839,0.028008602164613722,0.33165493859867023,0.3419835837780827,0.15524279255749998,0.03777543837214949
0,2.26725385602063,0.25798799373243964,0.1117127848994937,0.15076608352439905,0.05635195751656997,0.3156502804268437,0.27187157890618296,0.1430784767910464,0.06228162283495804
0,1.8215846184915767,0.0677925381428008,0.3457540430254467,0.18169128657240602,0.023192632274275243,0.2939175033500132,0.35339760975141354,0.08516410559517842,0.0626368624567135
0,0.7730709604904871,0.04655897927065845,0.24463295226065496,0.041220323812538144,0.022693967639714072,0.46227015328066506,0.30577703837845205,0.10973679400212356,0.05830172288650723
0,1.4547420654625354,0.13955501746868162,0.018268512478303633,0.02673650633827208,0.0620816933223624,0.3624080189073252,0.43849159012247735,0.02531526857598154,0.08496692273358138
0,2.4023663880205546,0.05672734084476597,0.3740706192531177,0.06667773102951606,0.04931160018258369,0.6398073694383835,0.14228458234317393,0.07021263854617192,0.03170607846017096
0,1.5107941492480403,0.17612923384334955,0.5010781559262423,0.026159109618471302,0.1094536600986392,0.5451201012376579,0.15851506846226704,0.09010622821552784,0.0706458323674368
0,1.405725374493469,0.12289205507113608,0.27632415735021115,0.2245401991953922,0.030141603066282167,0.3993433407627065,0.16365312924480155,0.10668886187418108,0.07563286585663656
1,0.7503733453647322,0.04890158136026181,0.025752722120085236,0.13798910919422072,0.07670468552574362,0.41881481143186555,0.24879289447971045,0.05836469535215434,0.05933380401630516
0,1.2878218539326016,0.006465000034718615,0.1236338438322967,0.14734258712183507,0.038310060940768755,0.5792647067933224,0.12270544099400667,0.06618600090619263,0.04619120324387445
0,1.3315519776529137,0.29032380513282546,0.5124982377917272,0.10153555592413586,0.07177335048246423,0.4969372856563395,0.1891484904082266,0.04924578629593296,0.09135953123290089
0,1.6851804041409917,0.10443536827567841,0.15821629564014422,0.1042570000091584,0.03569098410747403,0.46116212446052945,0.18185314325607596,0.15711834578811235,0.05991840237864968
0,0.8933285058070033,0.17959867801008775,0.24315753483077784,0.05789001976983667,0.03907198336943553,0.7412601306265307,0.11423864678347072,0.021720977909308974,0.025818241541417347
0,0.5128962124357721,0.21136158593182686,0.41245909943513054,0.3052477697879664,0.07861988537784022,0.2905340572245319,0.09854574955114263,0.19033546230837659,0.036717075750142256
0,0.8889192139757062,0.18790960810588003,0.09881482818380853,0.05161771051072117,0.01592461212504483,0.5951612422905419,0.251489224176512,0.019034682854664167,0.06677252804251585
0,1.2575758454985295,0.0031905947481512095,0.16185230092567082,0.13167195159566591,0.005243360098866996,0.27593744493774836,0.43040893979147327,0.11325339995905616,0.043484903617189326
0,0.8311697799639799,0.012039937492200236,0.29145085695375195,0.18057085502498035,0.028675236222757243,0.42912349986626275,0.2515404689824641,0.09353667448897701,0.01655326541455855
0,1.4722471511742423,0.2574602384041978,0.5592918528096297,0.2722011599502362,0.00548490759586822,0.3156535634976849,0.2372737446470367,0.1326635594923474,0.03672306481682643
0,1.3012223034614503,0.27327368802001883,0.4832626959199802,0.05845418184181027,0.027601267211953395,0.5079046784145727,0.26513864213161464,0.07730414657613134,0.06359708382391777
0,1.2544599482788699,0.20053449166959025,0.3248448748264828,0.11886132961215654,0.01322967130348185,0.4564756526169736,0.23246707187371038,0.11772997595320432,0.06123629864047329
0,0.5237549818845196,0.10349943226347154,0.46765626779999525,0.17527879472658475,0.004680576424572424,0.45440645201564167,0.32098223797833203,0.03291352460353385,0.011738414251335408
1,1.962574092415839,0.07152840361575961,0.07272098021614823,0.03147558173077493,0.06855989580123029,0.5466230096231844,0.30032676304897826,0.0351014161769608,0.017913333618871194
0,0.7973165620291698,0.1710239576439294,0.22379364579571984,0.026509062589383795,0.002564599388018586,0.5065961466715122,0.3980850208312831,0.05201732096870411,0.01422784955109828
0,1.7710751382732095,0.07369726690802077,0.01233201095951808,0.16214318995368796,0.019661221364100447,0.195998474623412,0.31779387342142557,0.2477133681681061,0.056689872469268
0,0.6472296725328665,0.19550460689062385,0.5308102776540555,0.07364681675927141,0.011663308630888046,0.5400723262399864,0.1484050498506508,0.18854625808831124,0.0376662404308921
0,1.2931373229463237,0.09445381821199476,0.5051663517192881,0.2437128489485395,0.012673593123725116,0.4192066952727757,0.07361056892326175,0.1463927917509365,0.10440350198076136
0,0.9938374657790305,0.2197198572034584,0.5698913700392712,0.10062297036679257,0.0514310630271598,0.4946002485216774,0.28465652824665494,0.04470238750003385,0.023986802337681516
0,1.8287617311236626,0.26928883118794056,0.29618537865799593,0.15560785172563515,0.03525898138469046,0.2973596632790519,0.28139058732165995,0.1596785810071812,0.0707043352817813
0,1.3804520346979237,0.2510486254893836,0.40388086589325173,0.10945377016507422,0.00862628443920559,0.4387939546173771,0.31769366983186637,0.08879464643488717,0.03663767451158951
0,1.3995126248681193,0.09203076402442852,0.09744585955985878,0.1454322817077148,0.07023701603669665,0.3336843384125814,0.33664932644794027,0.03880000096635768,0.07519703642870908
0,1.1630544539398824,0.09811222790136888,0.41751755150551073,0.16040538185695008,0.016382394849167564,0.529023548096992,0.2104517101821979,0.07515307507797099,0.008583889936721472
0,1.6431167322587785,0.22647859602678957,0.5577692776416997,0.16313112468591778,0.09262309902494044,0.40540845353411104,0.15816751006199625,0.13360516655237284,0.04706464614066177
0,0.5047845630566183,0.14915729776905662,0.07720453540045169,0.05173787925977162,0.06192910505813468,0.18644191241516347,0.486055495208433,0.17881637051851987,0.035019237539977384
0,1.2573128789691301,0.22904572487299668,0.5566049312500871,0.11063143922883772,0.04727353963762892,0.22607366140799992,0.5060858950320669,0.08618008617328589,0.023755378520180514
0,1.8737910028846043,0.29283841344452544,0.3618903776674473,0.04853451891508364,0.07724502053288029,0.3607427027755594,0.19935370273013742,0.256828834753511,0.057295220292828374
0,0.5749886838642758,0.23248703300116152,0.21051427546117454,0.14664671045618174,0.015729356025598145,0.5046547075075238,0.21854466701233985,0.06311340006824974,0.051311158930106626
0,0.7456679122026273,0.2587166163155157,0.009753242471499756,0.14427335022741908,0.026552814817899936,0.572726095099554,0.08158303116219373,0.13974719954697543,0.03511750914595794
0,1.9555141335462087,0.1124100772401982,0.3673464132393428,0.07367249253222194,0.03747899862095998,0.5304162362570947,0.1761016640006727,0.14625540909825221,0.036075199490798446
0,1.5939856090699664,0.16322979638720533,0.18625542994999736,0.1271604041624884,0.05991321054095676,0.19554703399615178,0.43707304679085157,0.14381489039306994,0.036491414116481435
0,1.6449877536801703,0.09317077394294467,0.15268400572878543,0.14333899498572936,0.05173020866629877,0.4333517372627328,0.2651884726321444,0.04476612675898677,0.061624459694107896
1,0.6836613825766618,0.16148017358511765,0.02170472436078259,0.04411482054411488,0.09037621896451345,0.3772379306823149,0.2793614842676793,0.1388737463827638,0.07003579915861365
1,0.9527404518591316,0.2873268160556289,0.05883841379793402,0.03850587290429639,0.06852776625675215,0.19049617930184148,0.5188925265255566,0.15083881228288656,0.03273884272866672
0,0.4,0.2347583582936943,0.24817298736126553,0.21767826707938773,0.021983309420700863,0.2296496529552535,0.3185997641948647,0.1398494579855964,0.07223954836419694
0,1.1985077714466905,0.15856616554910827,0.19019355947674624,0.06404304285318124,0.013871429839107559,0.8242190311415083,0.028831369017158173,0.023455436069125566,0.04557969107991932
0,1.494192385867256,0.22980796049449043,0.5952854785807906,0.025730216405400696,0.014554264744866659,0.5972512483274817,0.10957131509484164,0.20088952156831452,0.052003433859094735
0,1.1959253247282176,0.25506060636846295,0.5056569660629873,0.1304255502529472,0.04525186966682002,0.1655365130489071,0.533982349009097,0.037246275274450465,0.0875574427477782
0,1.1403273851872031,0.10260561661545566,0.3341950574935281,0.11902030705095915,0.07075845264347419,0.4844685775350996,0.14591868374982792,0.13137941154734492,0.04845456747329432
0,0.9471779212273937,0.23013332268144102,0.24307443449565203,0.0710619151728471,0.04563333049623281,0.6125580511285484,0.07938016918734989,0.1681561388366994,0.023210395178322366
0,1.0014651049718457,0.1465507870209258,0.005478399727229699,0.13246384982353032,0.03806928375107921,0.6934827896470477,0.06450101572873995,0.0245172564937952,0.046965804555807525
0,1.994505700588189,0.13297726135383345,0.5900611009217224,0.03650967436540158,0.06346752090809635,0.24503758011290686,0.4877537817212316,0.061109116072756216,0.10612232681960737
0,2.1987057294741676,0.2063162126865777,0.23506119373618906,0.07282407024395122,0.006485418391583718,0.28547715984487376,0.3959571485382934,0.19367241773026542,0.04558378525103254
0,1.0265282519689654,0.0684833703992227,0.583979375013904,0.3004970655821665,0.07215568659568901,0.3035723466451445,0.0719888758643584,0.23544208990463136,0.016343935408010365
1,2.50244823974181,0.2796612221218619,0.40813606932241503,0.0921418628918727,0.056002932162984576,0.6743239755026869,0.04414023757191084,0.09275449908745202,0.0406364927830929
0,2.284531790711844,0.2903147525137711,0.22241741726646144,0.09928092942762037,0.04397318492071359,0.49949234169597306,0.23072131385952374,0.04890367385226399,0.07762855624390519
0,1.1161901071178746,0.1751128442326817,0.31279053654029804,0.10497829546230171,0.11326411811161137,0.1940555517932378,0.33311794144395657,0.13575033630377306,0.11883375688511941
0,1.7508745960293286,0.13867495672335015,0.4460009442477067,0.22986682826367885,0.07205175585177838,0.4092458799214889,0.2125615077182168,0.06431720573394502,0.011956822510891993
0,0.8734045643232313,0.013096058455114546,0.2678661203199672,0.14537150491585124,0.017690892550582323,0.5926056828219249,0.11639855699536898,0.12108124295544731,0.006852119760825161
1,0.8685935218980017,0.02478241271707037,0.17686329677463605,0.05611205978336309,0.049880482297397034,0.34709359772977755,0.3262022933089284,0.16214159092497313,0.05856997595556068
0,2.6022087458076966,0.16684339309689908,0.4831497912153121,0.07753217286339105,0.05549297073595665,0.47041444193422893,0.17936113742311166,0.15689112132964037,0.06030815571367132
0,0.4,0.23063329766452806,0.4310249239262367,0.048224730660072566,0.008705820652974955,0.5253991706445514,0.17140692944860567,0.1670854187475284,0.0791779298462669
1,1.8294691292720944,0.06924855511611859,0.09114293232796807,0.22697100061876466,0.10021479241977517,0.22825446781718342,0.18273471914878092,0.19664605959282397,0.06517896040267183
0,1.9517213684132049,0.16394963660780656,0.44641010413999016,0.22843064759416626,0.07417304041238004,0.34767160927564594,0.1129245314112075,0.12675256426400391,0.11004760704259622
0,0.658556333290509,0.2915949078613591,0.007963021785585478,0.1668094537439556,0.054873347608864545,0.37604630205117373,0.31788459133628005,0.027336704497993428,0.05704960076173262
0,0.8260778109545391,0.2873025607185007,0.2525157585126578,0.12591540998787967,0.005064615191634961,0.34987274422214504,0.3816270790384704,0.09321842269644244,0.04430172886342759
0,0.5675208008933024,0.05996315569971386,0.5062251437049451,0.10772023014026613,0.06092815504983147,0.3322784145331021,0.33748776449649653,0.0976654559751791,0.06391997980512469
0,0.9914515976646257,0.2599332436428767,0.4459070094739519,0.06481593685175228,0.0042567859966442965,0.41377001528836566,0.38087595843470584,0.05349611628681256,0.08278518714171945
0,0.632940935810987,0.20365443340161304,0.5011937999092626,0.1367993308735539,0.020076968512434592,0.31985095346809056,0.3035654864843885,0.20023454507951813,0.019472715582014265
0,0.4,0.09115714980405305,0.17451655530358245,0.11001621829836497,0.011701380370699689,0.602827152746365,0.14012538345620673,0.0857010160548848,0.049628849073478726
0,1.7614315272004397,0.24709333558031485,0.35076333767249707,0.05246903735363162,0.0662106271903258,0.3817405144448215,0.3679350483775485,0.08517118104641609,0.04647359158725639
0,1.3920920995896933,0.15717798084443463,0.3806221400560275,0.1311052824150253,0.11168371518106006,0.49074854010464136,0.2003588786116166,0.027633645584382645,0.038469938103274
0,1.8414339903229213,0.19531329539575099,0.3954432794235199,0.254132552069143,0.04264287001779683,0.3970916364100413,0.04565354287841235,0.18143564074898197,0.07904375787562462
0,1.4313821617824447,0.15277200118648562,0.5777617470564326,0.10282280694800648,0.03830230161653055,0.47861363399659346,0.10298174643515826,0.22815806782864326,0.0491214431750681
0,1.7470960788421173,0.12434178438146998,0.2872788082859854,0.21422813111857383,0.04121757241494538,0.5779145690037774,0.10211915975296698,0.03251102898072327,0.03200953872901321
0,1.437278908097816,0.15933109110830437,0.24620504137161836,0.17632129525307957,0.0515768451249881,0.6064656506951367,0.03612462672064924,0.08794167997635674,0.04156990222978978
0,1.8856159703506625,0.0332353223884553,0.046189727971988594,0.17203163757840872,0.009956993642682434,0.6151988463162109,0.13886376734561318,0.046679386106762775,0.017269369010321813
0,2.065479566038111,0.28494933916509413,0.323095092850434,0.10828248386343395,0.053506585782052106,0.4457415913352276,0.3088916516735422,0.023023777229092806,0.06055391011665134
0,0.776506252026645,0.2726912686831957,0.3348284851253332,0.26679286315651496,0.05588887731859904,0.09968093368455189,0.4836024379810429,0.08022025113803287,0.013814636721258267
0,2.08906191645166,0.12007512381233931,0.5592384449336258,0.173887253805,0.06322366262326416,0.2753086722315469,0.2876492818155968,0.17067725740773346,0.029253872116858676
0,1.407444804449506,0.13833064685593646,0.5604439668816326,0.041594514082500235,0.0520570697195813,0.31219380989847373,0.2829907577258229,0.23867915759414607,0.07248469097947581
1,0.9003450112019161,0.05452728319525022,0.20858117258934908,0.21789326827456137,0.08646430848634008,0.2597427521828657,0.2544524684269196,0.09087805255395606,0.09056915007535725
0,1.4150369678171297,0.020310167623313922,0.5083816981891102,0.12018142899486395,0.07352945766620914,0.375371545441058,0.3844868383132414,0.018725457693934557,0.027705271890692808
0,1.180978836260993,0.1123613784995757,0.4650131493947683,0.09666445330847005,0.0015050739015235242,0.5356523425467616,0.2607283250742618,0.05891030483949043,0.04653950032949267
0,1.0904715552368094,0.25430388005827187,0.11859142785343674,0.22115438785224525,0.025792189033196154,0.0926009082834906,0.45654879516881364,0.13238693118307343,0.07151678847918096
0,1.0792910506507383,0.06494540840828786,0.3045939806759772,0.023924954863155237,0.049527281222908205,0.6799903164874761,0.11104874527886473,0.06884303936329467,0.066665662784301
0,1.7270950961360136,0.17940512154736565,0.10564614572359585,0.1230479043680478,0.04771344194604191,0.4983182785973314,0.18600665893612264,0.10891065391754114,0.03600306223491501
0,1.4350833805630754,0.06960772444178366,0.36724209103343985,0.06503279023101469,0.024102986684028313,0.35399223037582705,0.38628684874702157,0.13916349901295935,0.03142164494914911
1,0.4292564716823808,0.057682809735722956,0.07066566422593996,0.13275042025800513,0.09074992064429142,0.13600781563293599,0.5288414435901001,0.0941419714717619,0.01750842840290536
1,2.7977677390776217,0.08259858353585778,0.18539095360152977,0.14107407079664566,0.02904307902051031,0.18755132394499496,0.5170409958808677,0.11533240319820356,0.009958127158777816
0,1.4963163132368758,0.07873488655822908,0.01472796657392652,0.12074106584376336,0.019071954620475107,0.5038857619542464,0.22093814700009867,0.09832438091280772,0.03703868966860875
0,1.3977595304795312,0.20956569927193133,0.032891003697374584,0.12617179377907445,0.05987141835324549,0.48068584154911725,0.15081337660890706,0.11763425158512429,0.0648233181245314
0,2.0098113588462896,0.1617345053868628,0.1083714438958494,0.06750731553671595,0.07304024754913278,0.4904843685918936,0.2080296632070892,0.13446211840352107,0.026476286711647437
1,3.210478300900393,0.2797337237894533,0.025733849386731466,0.22995831134031122,0.02982352561834605,0.38445655311852167,0.3132792463036344,0.014275296575831844,0.028207067043354787
0,1.0279103367065905,0.16685469277048265,0.5671123363295107,0.27059270797828694,0.024079741271852813,0.16739124485581416,0.28080062434119135,0.19298654439732715,0.06414913715552746
0,2.072194846874315,0.14345873164679868,0.5697074503903994,0.02030440023493773,0.024675771677434826,0.5338398841828693,0.19982017565221386,0.17275411032039817,0.04860565793214598
0,1.116670451067396,0.22879090626428586,0.047373914799962245,0.11044980489391731,0.03724441369021004,0.5828718259051618,0.08870432290022046,0.12503901851580895,0.05569061409468144
0,1.2562600083658337,0.18514126380488627,0.1721866981792526,0.020697302438513653,0.06785593654715386,0.5015919455895416,0.3421442041788587,0.04470427616247065,0.023006335083461407
0,1.4836760315741455,0.03773721801337637,0.5770563539710031,0.08097629420645888,0.07592385342475137,0.250037450154206,0.450609530529608,0.09545542821828006,0.04699744346669574
0,1.2051317576340694,0.1755957266218829,0.027090043717198208,0.17342066752593654,0.06203761327138314,0.23366017429369812,0.2719193507871917,0.1450662348152629,0.11389595930652771
0,0.9118007150227583,0.25388609884007496,0.4600409305616412,0.24776020647277475,0.04376211266212789,0.1372618709711963,0.44558546935909915,0.07008684546865797,0.05554349506614405
0,1.0889199826071976,0.2354089901988176,0.3665095591289908,0.17910778216881154,0.042195667950995254,0.5726680697543026,0.12779645292435263,0.009517238682069063,0.06871478851946879
0,1.4242035888725804,0.03980295535583996,0.4830696738214432,0.04547016891458453,0.07872763633770785,0.1516983737792472,0.461075224650771,0.1547215151365093,0.10830708118117996
0,0.7559578422583366,0.22295074827156083,0.2485547453294912,0.1618781024532443,0.07318609330595849,0.2826410900160167,0.36795840159877846,0.019889130873031305,0.09444718175297073
0,1.4149501827276318,0.22117581412497286,0.5868169897233169,0.12910796128191335,0.024209055915845212,0.30088489740584085,0.41855915492459556,0.12039284499564214,0.006846085476162964
0,1.3731689927477,0.13164105093425296,0.04107499245626147,0.17404362353081315,0.032089535584683596,0.4168448679695866,0.16958621327331663,0.14330955070594967,0.0641262089356504
1,1.4619825336120769,0.25647202105807293,0.12278282167313653,0.38625580510960184,0.0605009584172481,0.18262227319747104,0.2034317187357013,0.029112300557087443,0.13807694398289017
0,1.6544977523940227,0.19079611523683104,0.39097606652561956,0.22446841820107485,0.05960206481948547,0.31893951256841047,0.19155990635299924,0.13955548673205148,0.06587461132597851
0,1.0023755449448428,0.08917720629397342,0.007294427848925977,0.17712555050061132,0.07919517527800328,0.3009904213890179,0.1987134551012959,0.16864719833253117,0.07532819939854048
0,2.365578363703244,0.07999237146606471,0.5409023517050477,0.1329706999679025,0.02835484831380165,0.632291097524671,0.16445963463838661,0.02703998853473877,0.014883731020499467
0,0.9397161071703801,0.21571158774471838,0.496508354840008,0.10323838717289793,0.05184279937299946,0.5436808822689315,0.16203458352658662,0.1136242701239389,0.025579077534645476
0,0.5603401063799995,0.2365918855494525,0.30294737111063613,0.10498145435047887,0.029101387254533043,0.6705345024947686,0.1093765553037433,0.046148488911096006,0.03985761168538022
0,1.4956767517670646,0.00424474447619868,0.011757113737457137,0.23846470050739596,0.024103528342038067,0.17965692860241586,0.370926503357609,0.11794611663290763,0.06890222255763358
0,1.3069328112039331,0.02321260826700099,0.5455662025917225,0.18161616733123212,0.05137587774641218,0.31344793983978053,0.21443832832533116,0.22868074022031326,0.010440946536930814
0,0.8470345539125295,0.08694426286840565,0.4177543448536766,0.036856594127049884,0.008411871444894232,0.723605675486582,0.054190591926611596,0.11221545738861953,0.06471980962624281
0,1.460674627802736,0.10338981481396703,0.44900573558985923,0.12528031163933917,0.013885242893068191,0.471187874690099,0.29989630485522173,0.014118938716703486,0.07563132720556832
0,0.8378469019555983,0.2767111635686598,0.49155318299791495,0.2226812407760062,0.029446593346339072,0.4107139961999271,0.20143741653426783,0.08514952863063803,0.050571224512821575
0,1.8868263229186901,0.26123381155990205,0.19965872158385783,0.11854103701351608,0.10276627408891666,0.17593788049675296,0.36931151357550795,0.16961229108716955,0.06383100373813667
0,1.3793558999990716,0.002702187010603385,0.5408372738640254,0.07990314890255833,0.05692647882360798,0.5665102053036203,0.16807736127057293,0.06440253438949863,0.06418027131014198
0,1.589290738821994,0.0012741595129154625,0.4555136772111391,0.0836473479401239,0.048084113660577604,0.5470264966338638,0.24398298952011083,0.029023152381464665,0.04823589986385921
0,1.1024395600687666,0.19669969722230196,0.2773324290491529,0.20253772865469197,0.04296286074636959,0.2859650549729156,0.256163392409481,0.16622218003521422,0.046148783181327625
0,1.9823166364268379,0.28948061274078263,0.06855539181975405,0.09355115742377135,0.04689699119204093,0.5002138346820925,0.27053259329784496,0.08384101295609332,0.004964410448157108
1,2.2940140308813253,0.1258314668947932,0.10691169537203117,0.27556540433460713,0.07846938798067511,0.20831059275146363,0.33794031214881126,0.073279064156531,0.026435238627911892
0,0.8625607483077409,0.04850191245672084,0.4284500166251721,0.09073245949743368,0.03036266934882787,0.5597107092077488,0.04691898744467098,0.18947033517318965,0.08280483932812883
0,1.4102009296855404,0.19747413727889573,0.12670287700819538,0.11831101683342814,0.006665869873758555,0.6844385896844424,0.0638155294179997,0.0822073230904843,0.04456167109988701
1,1.3301017134860975,0.21241920593134753,0.13224278484960547,0.06110876106180143,0.07349425726790046,0.6685606689867386,0.04400448013322194,0.08006605178542332,0.07276578076491422
0,1.1737731709725423,0.10526938664435045,0.4785066506249149,0.18974003997144284,0.005673013612472121,0.567222003520426,0.035372329693359496,0.1489518003295264,0.05304081287277327
0,1.5292040672680143,0.11950298677429658,0.3541187179885669,0.03646692814944103,0.05240786885457252,0.54952869887339,0.1991514516314439,0.12357807417081988,0.038866978320332764
0,1.1321269735462334,0.17201239324604511,0.4541661927716742,0.06405006576250168,0.08045212620996844,0.10535833141239315,0.6096138790409742,0.11830777653016145,0.022217821044000986
0,0.7362084001009104,0.09096140908267485,0.32519977232765795,0.09448285534513075,0.04115552494143843,0.5382563136847434,0.13124804846625174,0.14032018427466125,0.0545370732877746
0,1.7110828073144706,0.1386787947387492,0.33572335575994217,0.07043345353121094,0.04946965751707214,0.22717923027026646,0.3851019319098619,0.19944290753430874,0.06837281923727978
0,1.6313752682800593,0.08384819095197354,0.45635496573183254,0.12388780866441192,0.07321819836690663,0.14018046684075341,0.48718525409384,0.1263830277236048,0.04914524431048323
0,0.8528191876891813,0.051609381994328005,0.13041772264525978,0.038466154361486385,0.0018589651817753035,0.37433467545363713,0.37550148537165856,0.16152267011836358,0.048316049513079114
1,2.6188071798122694,0.23842047466698693,0.5691954408114956,0.3491278192294421,0.08480589880186716,0.14921424986755516,0.29086167419972325,0.06911394207497946,0.05687641582643273
1,3.4029868474314413,0.08743986067318411,0.5767892167825673,0.2045410574428096,0.011171102625201412,0.31562581544264645,0.3182527522485043,0.1404497989903114,0.009959473250526853
0,2.272910129206661,0.19641258352865934,0.13599042782001874,0.20713305576968677,0.026813430291083663,0.3546642015381665,0.17335459603165787,0.1917029731488528,0.04633174322055254
0,1.5721986899721312,0.00966522995171174,0.5968441702255115,0.08076187065849808,0.03416234483843745,0.44045642786031314,0.36731809368454504,0.0339526064250496,0.0433486565331567
0,2.1661286334483334,0.09262076898943708,0.5231735433368416,0.14246371415513426,0.040341473153668206,0.4994016160134726,0.17718572855177936,0.11660498444600366,0.02400248367994185
